"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"434","@tontoncontreras I am totally disgusted that @AttyLeila is seemingly emulating the late #MDS today. Visited St. Scholastica w/ hugot lines!",FALSE,0,"tontoncontreras",2016-10-06 11:56:16,FALSE,NA,"783999313080791040","49445632","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Airwind1988",0,FALSE,FALSE,NA,NA
"435","Adelaide is Tricks approved. #mds https://t.co/Hq17nBbHgN",FALSE,0,NA,2016-10-06 11:52:55,FALSE,NA,"783998468729606149",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GovernorMinn",0,FALSE,FALSE,NA,NA
"436","I'm hiring - MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/vx9pX1MFlF #MDS",FALSE,0,NA,2016-10-06 11:46:14,FALSE,NA,"783996787665362944",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"437","RT @FSBolivar: Niñ@s, adolescentes, adultos y adultos mayores: Todos reciben sus vacunas en #MDS de manos de un personal calificado https:/…",FALSE,0,NA,2016-10-06 11:19:15,FALSE,NA,"783989994000150529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Org_Comunal",34,TRUE,FALSE,NA,NA
"438","#ioVotoNo #MovimentoDuosiciliano #MDS
***NOI VOTIAMO ""NO"" AL REFERENDUM COSTITUZIONALE***
Quella ""puttanata"" del... https://t.co/akqxk2lkBF",FALSE,0,NA,2016-10-06 10:36:43,FALSE,NA,"783979291059118080",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","RagRomano",0,FALSE,FALSE,NA,NA
"439","In Europe, around 4 people in 100,000 are diagnosed with a #MDS, meaning 20,000 new cases each year #heretohelpmds… https://t.co/jyrPssFBtk",FALSE,1,NA,2016-10-06 10:00:05,TRUE,NA,"783970073107136512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HeretoHelpMDS",1,FALSE,FALSE,NA,NA
"440","RT @TPMP: Merci @jmmaireofficiel <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #TPMP #MDS https://t.co/nVFZESuCYs",FALSE,0,NA,2016-10-06 09:22:30,FALSE,NA,"783960616675450880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SOHNKevin67",92,TRUE,FALSE,NA,NA
"441","#Hiring for Lead Engineer - Storage / IBM XIV #TechJobs #edp #mis #vnx #recovery #mds #career | Apply Now https://t.co/doQI9CBJGe",FALSE,0,NA,2016-10-06 08:22:48,FALSE,NA,"783945592187662337",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"442","RT @GretchenShin: #Buffalo Pharmacom Labs – Dealers Site #mds #pharma https://t.co/bhGZOlLR2t #MpPlayer",FALSE,0,NA,2016-10-06 08:22:22,FALSE,NA,"783945481240121344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FryeMarcos",5,TRUE,FALSE,NA,NA
"443","RT @BrainerdOda: #debt Pharmacom Labs – Dealers Site #mds #pharma https://t.co/waf69NRmQy #Tea",FALSE,0,NA,2016-10-06 08:01:55,FALSE,NA,"783940334707478528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hodgkins76",7,TRUE,FALSE,NA,NA
"444","Don't miss the chance to have YOUR questions about #MDS treatment answered! https://t.co/QXkq3sZ6MQ https://t.co/PYmri9c3PC",FALSE,0,NA,2016-10-06 08:01:53,FALSE,NA,"783940327468130304",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MediComOncology",0,FALSE,FALSE,NA,NA
"445","Pano Kaya Kung nasa batasang pambansa si #MDS .. nakakamiss",FALSE,0,NA,2016-10-06 07:58:36,FALSE,NA,"783939498816045057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamBENZON",0,FALSE,FALSE,NA,NA
"446","RT @alblinova10070: #credits Pharmacom Labs – Dealers Site #mds #pharma https://t.co/y62I9YGh4K #Little",FALSE,0,NA,2016-10-06 07:44:38,FALSE,NA,"783935984673185793",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TaunyaScales",4,TRUE,FALSE,NA,NA
"447","RT @BrainerdOda: #debt Pharmacom Labs – Dealers Site #mds #pharma https://t.co/waf69NRmQy #Tea",FALSE,0,NA,2016-10-06 07:43:32,FALSE,NA,"783935710206320640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mccord1975",7,TRUE,FALSE,NA,NA
"448","RT @BrainerdOda: #debt Pharmacom Labs – Dealers Site #mds #pharma https://t.co/waf69NRmQy #Tea",FALSE,0,NA,2016-10-06 07:41:53,FALSE,NA,"783935292516495360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CrowderBreann",7,TRUE,FALSE,NA,NA
"449","RT @DerosierTierra: #Vermont Pharmacom Labs – Dealers Site #mds #pharma https://t.co/52FXK98sxl #Lake",FALSE,0,NA,2016-10-06 07:38:05,FALSE,NA,"783934335552483328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CelinaGreenwald",6,TRUE,FALSE,NA,NA
"450","RT @DerosierTierra: #Vermont Pharmacom Labs – Dealers Site #mds #pharma https://t.co/52FXK98sxl #Lake",FALSE,0,NA,2016-10-06 07:34:03,FALSE,NA,"783933321902522368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","80Yolando",6,TRUE,FALSE,NA,NA
"451","RT @DerosierTierra: #Vermont Pharmacom Labs – Dealers Site #mds #pharma https://t.co/52FXK98sxl #Lake",FALSE,0,NA,2016-10-06 07:15:26,FALSE,NA,"783928635476545538",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","leclerc1996",6,TRUE,FALSE,NA,NA
"452","RT @alblinova10070: #credits Pharmacom Labs – Dealers Site #mds #pharma https://t.co/y62I9YGh4K #Little",FALSE,0,NA,2016-10-06 07:06:14,FALSE,NA,"783926323165233152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","edendunn6",4,TRUE,FALSE,NA,NA
"453","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/oTslQGKdLV",FALSE,0,NA,2016-10-06 06:44:54,FALSE,NA,"783920951935152128",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"454","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/sVI4CMH383",FALSE,0,NA,2016-10-06 06:44:31,FALSE,NA,"783920857097785345",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"455","RT @BrainerdOda: #debt Pharmacom Labs – Dealers Site #mds #pharma https://t.co/waf69NRmQy #Tea",FALSE,0,NA,2016-10-06 06:28:17,FALSE,NA,"783916769903869952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","75Ying",7,TRUE,FALSE,NA,NA
"456","#Hiring for Windows Mobile Architect Professionals #TechJobs #symbian #blackberry #mds #bes #career | Apply Now https://t.co/QiplYZaR3Y",FALSE,0,NA,2016-10-06 06:23:21,FALSE,NA,"783915531606695937",NA,"<a href=""http://www.headhonchos.com"" rel=""nofollow"">hh_technology</a>","HH_Technology",0,FALSE,FALSE,NA,NA
"457","RT @BrainerdOda: #debt Pharmacom Labs – Dealers Site #mds #pharma https://t.co/waf69NRmQy #Tea",FALSE,0,NA,2016-10-06 05:53:15,FALSE,NA,"783907955141902336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","massey_denna",7,TRUE,FALSE,NA,NA
"458","RT @DKMS_us: Join Nabeel's fight against #MDS. Swab &amp; register to become his potential bone marrow donor: https://t.co/G6ZaMlsXSq https://t…",FALSE,0,NA,2016-10-06 05:46:09,FALSE,NA,"783906167982592000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wayneswhinge",13,TRUE,FALSE,NA,NA
"459","Belle initiative avec #MDS  de @ENSAMontpellier nous serons présents @la_Biennale #architecture #architeam #sna https://t.co/EI8qICummt",FALSE,1,NA,2016-10-06 05:38:17,FALSE,NA,"783904188875083776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ENourrigat",2,FALSE,FALSE,NA,NA
"460","RT @clisaf: A pleasure to be part of #MDS at #BTS!!! Thanks to @miquelrodriguez @aleixvalls @sandromancuso @markog @sujamthe",FALSE,0,NA,2016-10-06 05:36:02,FALSE,NA,"783903624103653376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miquelrodriguez",1,TRUE,FALSE,NA,NA
"461","Yung prof ko parang lupang hinirang. Napapahawak ako sa puso pag naririnig kong nagsasalita. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #MDS",FALSE,1,NA,2016-10-06 05:34:18,FALSE,NA,"783903187371569152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yzagarneth",0,FALSE,FALSE,NA,NA
"462","RT @DerosierTierra: #Vermont Pharmacom Labs – Dealers Site #mds #pharma https://t.co/52FXK98sxl #Lake",FALSE,0,NA,2016-10-06 05:27:55,FALSE,NA,"783901579611103232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HarlanSheedy",6,TRUE,FALSE,NA,NA
"463","RT @DerosierTierra: #Vermont Pharmacom Labs – Dealers Site #mds #pharma https://t.co/52FXK98sxl #Lake",FALSE,0,NA,2016-10-06 05:26:32,FALSE,NA,"783901232155025408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","90Rivenburg",6,TRUE,FALSE,NA,NA
"464","RT @DerosierTierra: #Vermont Pharmacom Labs – Dealers Site #mds #pharma https://t.co/52FXK98sxl #Lake",FALSE,0,NA,2016-10-06 05:16:30,FALSE,NA,"783898706311467009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","delafuente1990",6,TRUE,FALSE,NA,NA
"465","RT @GretchenShin: #Buffalo Pharmacom Labs – Dealers Site #mds #pharma https://t.co/bhGZOlLR2t #MpPlayer",FALSE,0,NA,2016-10-06 04:51:55,FALSE,NA,"783892520887607296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SelfridgeJoe",5,TRUE,FALSE,NA,NA
"466","#Repost via @BilsteinUS . . . 

Double adjustable. Double the fun. #BILSTEIN #suspension #MDS… https://t.co/BSjTdBROct",FALSE,0,NA,2016-10-06 02:52:06,FALSE,NA,"783862367687942144",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","9tro",0,FALSE,FALSE,NA,NA
"467","Gente precisei vir aqui Twitter sobre esse #XFactorBR gente só eu acho a maioria ruim? #mds",FALSE,0,NA,2016-10-06 02:41:55,FALSE,NA,"783859806557839364",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","umabrisad4",0,FALSE,FALSE,NA,NA
"468","RT @DKMS_us: Join Nabeel's fight against #MDS. Swab &amp; register to become his potential bone marrow donor: https://t.co/G6ZaMlsXSq https://t…",FALSE,0,NA,2016-10-06 02:13:58,FALSE,NA,"783852771640348672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RandallKornega1",13,TRUE,FALSE,NA,NA
"469","RT @DKMS_us: Join Nabeel's fight against #MDS. Swab &amp; register to become his potential bone marrow donor: https://t.co/G6ZaMlsXSq https://t…",FALSE,0,NA,2016-10-06 02:08:29,FALSE,NA,"783851389638369280",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","staceyatkins86",13,TRUE,FALSE,NA,NA
"470","Fellow #MDS supporters, FYI https://t.co/2y3wLoBxAU",FALSE,0,NA,2016-10-06 01:40:57,FALSE,NA,"783844460920582145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neyvillasenor",0,FALSE,FALSE,NA,NA
"471","RT @DKMS_us: Join Nabeel's fight against #MDS. Swab &amp; register to become his potential bone marrow donor: https://t.co/G6ZaMlsXSq https://t…",FALSE,0,NA,2016-10-06 01:34:38,FALSE,NA,"783842870973206529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jenzy1111",13,TRUE,FALSE,NA,NA
"472","RT @DKMS_us: Join Nabeel's fight against #MDS. Swab &amp; register to become his potential bone marrow donor: https://t.co/G6ZaMlsXSq https://t…",FALSE,0,NA,2016-10-06 01:28:49,FALSE,NA,"783841408138502144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patriotgirl53",13,TRUE,FALSE,NA,NA
"473","RT @DKMS_us: Join Nabeel's fight against #MDS. Swab &amp; register to become his potential bone marrow donor: https://t.co/G6ZaMlsXSq https://t…",FALSE,0,NA,2016-10-06 01:25:40,FALSE,NA,"783840613678612480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SanteDaySpa1",13,TRUE,FALSE,NA,NA
"474","RT @DKMS_us: Join Nabeel's fight against #MDS. Swab &amp; register to become his potential bone marrow donor: https://t.co/G6ZaMlsXSq https://t…",FALSE,0,NA,2016-10-06 01:16:42,FALSE,NA,"783838361031147521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IronmanMann",13,TRUE,FALSE,NA,NA
"475","<U+53CA><U+5DDD><U+3061><U+3083><U+3093><U+304C>mds<U+306B><U+623B><U+3063><U+3066><U+304D><U+305F><U+2764><U+FE0F>
<U+308F><U+3051><U+3067><U+306F><U+306A><U+304F><U+3066>…<U+3002>
<U+30CF><U+30EF><U+30A4><U+571F><U+7523><U+3092><U+6301><U+3063><U+3066><U+904A><U+3073><U+306B><U+6765><U+3066><U+304F><U+308C><U+305F><U+3088><ed><U+00A0><U+00BD><ed><U+00B2><U+009D><ed><U+00A0><U+00BC><ed><U+00BC><U+00BA><U+2728>
<U+3084><U+306F><U+308A><U+843D><U+3061><U+7740><U+304F><U+306D><ed><U+00A0><U+00BD><ed><U+00B8><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>
#mds #movement #movementdanceschool… https://t.co/6I8xmsSv6v",FALSE,0,NA,2016-10-06 00:12:22,FALSE,NA,"783822170623475712",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","aizakky226",0,FALSE,FALSE,NA,NA
"476","Quero ir pra casa #mds <ed><U+00A0><U+00BD><ed><U+00B2><U+00AD>",FALSE,0,NA,2016-10-05 22:52:43,FALSE,NA,"783802122622074880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IngridPina3",0,FALSE,FALSE,NA,NA
"477","Cara pq a sensação de esta em sintonia com vc!!!! 
#surtosnovamente #mds #nemlendosossego <ed><U+00A0><U+00BC><ed><U+00BD><U+0083><ed><U+00A0><U+00BC><ed><U+00BD><U+0083>",FALSE,0,NA,2016-10-05 22:29:58,FALSE,NA,"783796401444679681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JenniferTaborga",0,FALSE,FALSE,NA,NA
"478","RT @chicago_b: <U+300E><U+6838><U+5175><U+5668><U+306E><U+88AB><U+7206><U+56FD><U+304C><U+3001><U+8A9E><U+308A><U+7D99><U+3050><U+3079><U+304D><U+771F><U+5B9F><U+FF1F><U+300F>
 #<U+767D><U+8840><U+75C5> #MDS #<U+4F50><U+3005><U+6728><U+798E><U+5B50> <U+3055><U+3093>
<U+3010><U+7D42><U+308F><U+308A><U+306A><U+304D><U+88AB><U+7206><U+3068><U+306E><U+95D8><U+3044> ~<U+88AB><U+7206><U+8005><U+3068><U+533B><U+5E2B><U+306E>68<U+5E74>~<U+3011>
https://t.co/6xSUGtIOGq",FALSE,0,NA,2016-10-05 21:55:35,FALSE,NA,"783787747353907200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jjsoul8",1,TRUE,FALSE,NA,NA
"479","<U+300E><U+6838><U+5175><U+5668><U+306E><U+88AB><U+7206><U+56FD><U+304C><U+3001><U+8A9E><U+308A><U+7D99><U+3050><U+3079><U+304D><U+771F><U+5B9F><U+FF1F><U+300F>
 #<U+767D><U+8840><U+75C5> #MDS #<U+4F50><U+3005><U+6728><U+798E><U+5B50> <U+3055><U+3093>
<U+3010><U+7D42><U+308F><U+308A><U+306A><U+304D><U+88AB><U+7206><U+3068><U+306E><U+95D8><U+3044> ~<U+88AB><U+7206><U+8005><U+3068><U+533B><U+5E2B><U+306E>68<U+5E74>~<U+3011>
https://t.co/6xSUGtIOGq",FALSE,0,NA,2016-10-05 21:50:19,FALSE,NA,"783786422159278080",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","chicago_b",1,FALSE,FALSE,NA,NA
"480","RT @Biiatleta: A culpa tmb é de sermos família #MDS #mestre",FALSE,0,NA,2016-10-05 21:46:58,FALSE,NA,"783785577728634880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PchtsBiaa",1,TRUE,FALSE,NA,NA
"481","I'm hiring: MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/lf4NCwdxHC #MDS",FALSE,0,NA,2016-10-05 21:38:51,FALSE,NA,"783783533638803459",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"482","Grupo Básico en clases #salserosactivos #MDS mdrl25 @ Michael's Dance Studio https://t.co/aZ7Ag0f7E0",FALSE,1,NA,2016-10-05 20:49:17,FALSE,NA,"783771063528284160",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","michaelscasino",0,FALSE,FALSE,NA,NA
"483","Grupo Básico en clases #salserosactivos #MDS #profedani @ Michael's Dance Studio https://t.co/LwZPLh3yik",FALSE,0,NA,2016-10-05 20:42:22,FALSE,NA,"783769322875260928",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","michaelscasino",0,FALSE,FALSE,NA,NA
"484","RT @DKMS_us: Join Nabeel's fight against #MDS. Swab &amp; register to become his potential bone marrow donor: https://t.co/G6ZaMlsXSq https://t…",FALSE,0,NA,2016-10-05 18:56:30,FALSE,NA,"783742678861242368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaMG1965",13,TRUE,FALSE,NA,NA
"485","I'm hiring: MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/JPy5FVAb6z #MDS",FALSE,0,NA,2016-10-05 18:44:09,FALSE,NA,"783739570865238016",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"486","RT @RobInSin6172: https://t.co/pJ8LpLiAsi #travizscott #desiigner #rap #trap #hiphop #UnsignedArtist #Underground #mds #hartford #ct #conne…",FALSE,0,NA,2016-10-05 17:54:55,FALSE,NA,"783727182157938688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobInSin6172",1,TRUE,FALSE,NA,NA
"487","RT @RobInSin6172: https://t.co/pJ8LpLiAsi #mds #heavyreign #rapper #unsigned #artist #StonerNation #teamback #Molly #mookwalk #SoundCloud #…",FALSE,0,NA,2016-10-05 17:54:49,FALSE,NA,"783727156069294080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobInSin6172",1,TRUE,FALSE,NA,NA
"488","Rest in Power, #MDS 

14 Inspirational Times Miriam Defensor-Santiago Was Your Spirit Human 

https://t.co/hQvH9Q824V via @buzzfeed",FALSE,0,NA,2016-10-05 17:39:51,FALSE,NA,"783723387109597185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","na10cio",0,FALSE,FALSE,NA,NA
"489","Join Nabeel's fight against #MDS. Swab &amp; register to become his potential bone marrow donor: https://t.co/G6ZaMlsXSq https://t.co/JdXfoilyeq",FALSE,10,NA,2016-10-05 17:22:50,FALSE,NA,"783719108428824580",NA,"<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>","DKMS_us",13,FALSE,FALSE,NA,NA
"490","Ainda bem que desenvolvi o Cresça Feliz no último ano <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #MDS #CRAS #Vanguarda https://t.co/0fVuVGW7mB",FALSE,0,NA,2016-10-05 16:53:11,FALSE,NA,"783711643968606209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thahy",0,FALSE,FALSE,NA,NA
"491","#debt Pharmacom Labs – Dealers Site #mds #pharma https://t.co/waf69NRmQy #Tea",FALSE,3,NA,2016-10-05 16:31:11,FALSE,NA,"783706109441966080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrainerdOda",7,FALSE,FALSE,NA,NA
"492","@HeretoHelpMDS campaign video will be soon be revealed #20days2go #campaign #MDS #MDSalliance #diseaseawareness… https://t.co/5xfY6XssLu",FALSE,0,"HeretoHelpMDS",2016-10-05 16:26:48,TRUE,NA,"783705003798265857","780343185700712448","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HeretoHelpMDS",1,FALSE,FALSE,NA,NA
"493","RT @JuvMisioSub: #ElEstadoEnTuBarrio equipo de #juventud del #MDS junto a @passalacquaok @LisandroBenmaor @marquitospena cerca de los vecin…",FALSE,0,NA,2016-10-05 16:17:55,FALSE,NA,"783702769232449536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pablojosenu",1,TRUE,FALSE,NA,NA
"494","New Job - MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/wid5PnOeEV #MDS",FALSE,0,NA,2016-10-05 15:37:17,FALSE,NA,"783692545759010817",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"495","Know someone for this job? MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/uubct8TjLF #MDS",FALSE,0,NA,2016-10-05 15:08:10,FALSE,NA,"783685218175750145",NA,"<a href=""http://www.bullhornreach.com/"" rel=""nofollow"">Bullhorn Reach</a>","DNGPlacement",0,FALSE,FALSE,NA,NA
"496","RT @FSBolivar: Feliz día. Seguimos dando respuestas a nuestro pueblo con #PlanIntegraldeVacunación desde nuestros #MDS ¡La salud es lo prim…",FALSE,0,NA,2016-10-05 14:41:40,FALSE,NA,"783678548166971392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jdanielfsb",12,TRUE,FALSE,NA,NA
"497","#credits Pharmacom Labs – Dealers Site #mds #pharma https://t.co/y62I9YGh4K #Little",FALSE,0,NA,2016-10-05 14:35:27,FALSE,NA,"783676984366862336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alblinova10070",4,FALSE,FALSE,NA,NA
"498","RT @TPMP: Merci @jmmaireofficiel <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #TPMP #MDS https://t.co/nVFZESuCYs",FALSE,0,NA,2016-10-05 14:05:02,FALSE,NA,"783669327597797376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BoucherChristo4",92,TRUE,FALSE,NA,NA
"499","RT @TPMP: Merci @jmmaireofficiel <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #TPMP #MDS https://t.co/nVFZESuCYs",FALSE,0,NA,2016-10-05 13:46:47,FALSE,NA,"783664736663642114",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adeline2626",92,TRUE,FALSE,NA,NA
"500","#ElEstadoEnTuBarrio equipo de #juventud del #MDS junto a @passalacquaok @LisandroBenmaor @marquitospena cerca de lo… https://t.co/PvxLaUQuEx",FALSE,2,NA,2016-10-05 13:42:40,TRUE,NA,"783663701916315648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JuvMisioSub",0,FALSE,FALSE,NA,NA
"501","Sobre como está frio #mds<ed><U+00A0><U+00BD><ed><U+00B8><U+0091>",FALSE,0,NA,2016-10-05 13:24:38,FALSE,NA,"783659159816372224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IngridPina3",0,FALSE,FALSE,NA,NA
"502","RT @FSBolivar: Niñ@s, adolescentes, adultos y adultos mayores: Todos reciben sus vacunas en #MDS de manos de un personal calificado https:/…",FALSE,0,NA,2016-10-05 13:16:36,FALSE,NA,"783657140733022208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BeatrizJHR",34,TRUE,FALSE,NA,NA
"503","RT @FSBolivar: Feliz día. Seguimos dando respuestas a nuestro pueblo con #PlanIntegraldeVacunación desde nuestros #MDS ¡La salud es lo prim…",FALSE,0,NA,2016-10-05 13:16:30,FALSE,NA,"783657112991924224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BeatrizJHR",12,TRUE,FALSE,NA,NA
"504","A pleasure to be part of #MDS at #BTS!!! Thanks to @miquelrodriguez @aleixvalls @sandromancuso @markog @sujamthe",FALSE,6,"miquelrodriguez",2016-10-05 13:14:40,FALSE,"782962921752162304","783656651475812352","48646517","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","clisaf",1,FALSE,FALSE,NA,NA
"505","#MDS",FALSE,0,NA,2016-10-05 12:42:06,FALSE,NA,"783648459760939009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chliixtopher",0,FALSE,FALSE,NA,NA
"506","RT @TPMP: Merci @jmmaireofficiel <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #TPMP #MDS https://t.co/nVFZESuCYs",FALSE,0,NA,2016-10-05 12:41:26,FALSE,NA,"783648288230768641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ludo210606",92,TRUE,FALSE,NA,NA
"507","Obamacare is a disaster for #healthcare and many of us #insurance #health #MDs #hospitals  https://t.co/PT06fWZRWV",FALSE,0,NA,2016-10-05 12:37:17,FALSE,NA,"783647246592139264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HowellMarketing",0,FALSE,FALSE,NA,NA
"508","E essa professora que não para de escrever no quadro nunca #mds",FALSE,0,NA,2016-10-05 12:00:08,FALSE,NA,"783637895823368193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IngridPina3",0,FALSE,FALSE,NA,NA
